Latitude,Longitude,Detail,DCA License Number,License Type,License Expiration Date,License Category,Business Name,Business Name 2,Address Building,Address Street Name,Secondary Address Street Name,Address City,Address State,Address ZIP,Contact Phone Number,Address Borough
40.8379605,-73.9377407,"Vehicle Spaces: 30, Bicycle Spaces:",0953645-DCA,Business,07/06/2018,Garage,"J & B PARKING GARAGE, INC.",,477,W 165TH ST,,NEW YORK,NY,10032,2125433328,Manhattan
40.7247234,-73.9935548,"Vehicle Spaces: 39, Bicycle Spaces:",0953176-DCA,Business,03/31/2019,Garage,COMFORT PARK LLC,,301,ELIZABETH ST,,NEW YORK,NY,10012,2126869800,Manhattan
40.7198706,-73.8434226,"Vehicle Spaces: 126, Bicycle Spaces: 12",0947720-DCA,Business,03/31/2019,Garage and Parking Lot,"ALLIED AUSTIN CO., L.P.",,7020,AUSTIN ST,,FOREST HILLS,NY,11375,7182633800,Queens
40.8016555,-73.9639629,"Vehicle Spaces: 98, Bicycle Spaces: 9",0947353-DCA,Business,03/31/2019,Garage,WEST 108TH STREET PARKING GARAGE CORPORATION,,234,W 108TH ST,,NEW YORK,NY,10025,2122228800,Manhattan
40.7311724,-73.9911327,"Vehicle Spaces: 255, Bicycle Spaces: 20",0945780-DCA,Business,03/31/2019,Garage,"STEWART HOUSE CAR PARK, INC",GGMC,70,E 10TH ST,,NEW YORK,NY,10003,2129966363,Manhattan
40.7635173,-73.9612792,"Vehicle Spaces: 84, Bicycle Spaces: 8",0932155-DCA,Business,03/31/2019,Garage,301 PARK CORP.,,301,E 64TH ST,,NEW YORK,NY,10065,2124730135,Manhattan
40.7230969,-74.0037087,"Vehicle Spaces: 180, Bicycle Spaces: 18",0926039-DCA,Business,03/31/2019,Garage,"SAM PARKING, L.L.C.",,360,W BROADWAY,,NEW YORK,NY,10013,2129666774,Manhattan
40.7305539,-73.9930526,"Vehicle Spaces: 169, Bicycle Spaces: 17",0924489-DCA,Business,03/31/2019,Garage,CHAMPION BROADWAY PARKING CORP,,60,E 8TH ST,,NEW YORK,NY,10003,2124739061,Manhattan
40.8527271,-73.867381,"Vehicle Spaces: 95, Bicycle Spaces: 9",0921085-DCA,Business,03/31/2019,Garage,"ABC PARKING, CORP.",,2070,WHITE PLAINS RD,,BRONX,NY,10462,7188025611,Bronx
40.7808394,-73.9805829,"Vehicle Spaces: 278, Bicycle Spaces: 20",0920608-DCA,Business,07/06/2018,Garage,CAROUSEL PARKING CORP,,201,W 75TH ST,,NEW YORK,NY,10023,2123085959,Manhattan
40.753113,-73.9716005,"Vehicle Spaces: 26, Bicycle Spaces:",0920557-DCA,Business,03/31/2019,Garage,BASIC PARKING CORP.,,225,E 46TH ST,,NEW YORK,NY,10017,2129802006,Manhattan
40.7513376,-73.97219,"Vehicle Spaces: 103, Bicycle Spaces: 10",0916799-DCA,Business,03/31/2019,Garage,PARK ON 44TH CORP.,,230,E 44TH ST,,NEW YORK,NY,10017,2127373279,Manhattan
40.7520911,-73.968937,"Vehicle Spaces: 34, Bicycle Spaces:",0915987-DCA,Business,03/31/2019,Garage,333 EAST 46TH ST. PARKING CORP.,,333,E 46TH ST,,NEW YORK,NY,10017,2126869800,Manhattan
40.7593798,-73.9646707,"Vehicle Spaces: 328, Bicycle Spaces: 21",0914923-DCA,Business,03/31/2019,Garage,SELECT PARKING LLC,,301,E 57TH ST,,NEW YORK,NY,10022,2126869800,Manhattan
40.775896,-73.9526915,"Vehicle Spaces: 128, Bicycle Spaces: 11",0913526-DCA,Business,03/31/2019,Garage,CHAMPION PARKING 83RD ST CORP,CHAMPION PARKING 83RD ST,303,E 83RD ST,,NEW YORK,NY,10028,212-308-5959,Manhattan
40.7750495,-73.9626372,"Vehicle Spaces: 113, Bicycle Spaces: 11",0908745-DCA,Business,03/31/2019,Garage,CHAMPION PARKING 77TH ST. CORP.,,49,E 77TH ST,,NEW YORK,NY,10075,2122493344,Manhattan
40.6660752,-73.7856669,"Vehicle Spaces: 150, Bicycle Spaces: 15",0907146-DCA,Business,03/31/2019,Garage,AIR PARK OF JFK INC.,,15344,S CONDUIT AVE,,JAMAICA,NY,11434,7182767000,Queens
40.8114328,-73.9632587,"Vehicle Spaces: 200, Bicycle Spaces: 20",0906438-DCA,Business,03/31/2019,Garage,CLAREMONT PARKING CORP,,480,RIVERSIDE DR,,NEW YORK,NY,10027,2128661000,Manhattan
40.7537968,-73.9675935,"Vehicle Spaces: 51, Bicycle Spaces: 5",0906120-DCA,Business,03/31/2019,Garage,OXFORD PARKING CORP.,,333,E 49TH ST,,NEW YORK,NY,10017,212-308-5959,Manhattan
40.7670678,-73.8671363,"Vehicle Spaces: 290, Bicycle Spaces: 20",0904077-DCA,Business,03/31/2019,Garage,"FIELD LAGUARDIA ASSOCIATES, INC.",HOLIDAY INN CROWN PLAZA,10404,DITMARS BLVD,,EAST ELMHURST,NY,11369,7184576300,Queens
40.7787413,-73.9471674,"Vehicle Spaces: 114, Bicycle Spaces: 11",0901963-DCA,Business,03/31/2019,Garage,GRACIE PUBLIC PARKING CORP.,,401,E 89TH ST,,NEW YORK,NY,10128,2127367171,Manhattan
40.7210899,-74.003401,"Vehicle Spaces: 225, Bicycle Spaces: 20",0901637-DCA,Business,07/06/2018,Garage,WOOSTER PARKING CORP.,,349,CANAL ST,,NEW YORK,NY,10013,212-929-9404,Manhattan
40.7772928,-73.9868018,"Vehicle Spaces: 163, Bicycle Spaces: 16",0901088-DCA,Business,03/31/2019,Garage,LTG PARKING CORP.,,150,W END AVE,,NEW YORK,NY,10023,212-686-9800,Manhattan
40.7774436,-73.9867626,"Vehicle Spaces: 445, Bicycle Spaces: 22",0901087-DCA,Business,03/31/2019,Garage,LTG PARKING CORP.,,165,W END AVE,,NEW YORK,NY,10023,212-686-9800,Manhattan
40.7655359,-73.9717307,"Vehicle Spaces: 150, Bicycle Spaces: 15",0900020-DCA,Business,03/31/2019,Garage and Parking Lot,615 GARAGE CORPORATION,,800,5TH AVE,,NEW YORK,NY,10065,2129355252,Manhattan
40.7392718,-73.9885847,"Vehicle Spaces: 36, Bicycle Spaces:",0899744-DCA,Business,07/06/2018,Garage,COSMOPOLITAN PARKING CORP.,SAA,34,E 21ST ST,,NEW YORK,NY,10010,2122493344,Manhattan
40.840207,-73.910036,"Vehicle Spaces: 64, Bicycle Spaces: 6",0899470-DCA,Business,03/31/2019,Garage,POO PARKING CORP.,,1650,SELWYN AVE,,BRONX,NY,10457,2127536116,Bronx
40.8453649,-73.9091721,"Vehicle Spaces: 150, Bicycle Spaces: 15",0899288-DCA,Business,03/31/2019,Garage,POO PARKING CORP.,,1752,MORRIS AVE,,BRONX,NY,10457,2127536116,Bronx
40.761114,-73.9700085,"Vehicle Spaces: 43, Bicycle Spaces: 6",0897530-DCA,Business,03/31/2019,Garage,NEW YORK PARKING 57TH ST. CORP.,,110,E 57TH ST,,NEW YORK,NY,10022,2122493344,Manhattan
40.7668614,-73.9554234,"Vehicle Spaces: 77, Bicycle Spaces: 7",0897040-DCA,Business,03/31/2019,Garage,INDEPENDENT PARKING LLC,,422,E 72ND ST,,NEW YORK,NY,10021,2126869800,Manhattan
40.7720183,-73.9465729,"Vehicle Spaces: 91, Bicycle Spaces: 9",0889934-DCA,Business,03/31/2019,Garage,"MUTUAL PARKING SYSTEM, INC.",,340,E 64TH ST,,NEW YORK,NY,10065,2128887400,Manhattan
40.729359,-73.99918,"Vehicle Spaces: 235, Bicycle Spaces: 20",0889341-DCA,Business,03/31/2019,Garage,THOMPSON ST. PARKING CORP.,,221,THOMPSON ST,,NEW YORK,NY,10012,2129299404,Manhattan
40.7773075,-73.9497916,"Vehicle Spaces: 56, Bicycle Spaces: 5",0888537-DCA,Business,03/31/2019,Garage and Parking Lot,SAFEWAY PARKING CORP.,,345,E 86TH ST,,NEW YORK,NY,10028,2124109603,Manhattan
40.8379605,-73.9377407,"Vehicle Spaces: 25, Bicycle Spaces:",0887551-DCA,Business,07/06/2018,Garage and Parking Lot,"J & B PARKING GARAGE, INC.",,2123,AMSTERDAM AVE,,NEW YORK,NY,10032,2125433328,Manhattan
40.7743386,-73.9842884,"Vehicle Spaces: 375, Bicycle Spaces: 21",0858712-DCA,Business,03/31/2019,Garage,PERFORMANCE PARKING LLC,,127,AMSTERDAM AVE,,NEW YORK,NY,10023,212-686-9800,Manhattan
40.7581674,-73.9844879,"Vehicle Spaces: 100, Bicycle Spaces: 10",0858490-DCA,Business,03/31/2019,Garage,RESOURCE PARKING LLC,,1540,BROADWAY,,NEW YORK,NY,10036,2126869800,Manhattan
40.7771616,-73.9816122,"Vehicle Spaces: 43, Bicycle Spaces:",0855640-DCA,Business,03/31/2019,Garage,ASTRO PARKING LLC,,155,W 70TH ST,,NEW YORK,NY,10023,2126869800,Manhattan
40.788862,-73.976556,"Vehicle Spaces: 124, Bicycle Spaces: 12",0850402-DCA,Business,03/31/2019,Garage,ACTIVE PARKING LLC,,2373,BROADWAY,,NEW YORK,NY,10024,2126869800,Manhattan
40.7940372,-73.9717353,"Vehicle Spaces: 77, Bicycle Spaces: 7",0838371-DCA,Business,07/06/2018,Garage,CONVENIENT PARKING LLC,,215,W 95TH ST,,NEW YORK,NY,10025,2126869800,Manhattan
40.76,-73.973509,"Vehicle Spaces: 26, Bicycle Spaces:",0835271-DCA,Business,03/31/2019,Garage,NEW YORK PARKING 54TH ST. CORP.,,527,MADISON AVE,,NEW YORK,NY,10022,2122493344,Manhattan
40.7368788,-73.9941595,"Vehicle Spaces: 117, Bicycle Spaces: 11",0834487-DCA,Business,03/31/2019,Garage,VALET PARKING CORP.,,10,W 15TH ST,,NEW YORK,NY,10011,2122493344,Manhattan
40.662157,-73.9846299,"Vehicle Spaces: 36, Bicycle Spaces:",0831034-DCA,Business,03/31/2019,Garage and Parking Lot,"3223 JOHNSON SERVICES, INC.",,3223,JOHNSON AVE,,BRONX,NY,10463,718-543-5219,Bronx
40.7863096,-73.9772584,"Vehicle Spaces: 107, Bicycle Spaces: 10",0819247-DCA,Business,03/31/2019,Garage,RELIANT PARKING LLC,,225,W 83RD ST,,NEW YORK,NY,10024,2126869800,Manhattan
40.7645959,-73.9649141,"Vehicle Spaces: 100, Bicycle Spaces: 10",0818314-DCA,Business,03/31/2019,Garage,CUSTOM PARKING LLC,,184,E 64TH ST,,NEW YORK,NY,10065,2126869800,Manhattan
40.7755773,-73.9829394,"Vehicle Spaces: 158, Bicycle Spaces: 15",0817003-DCA,Business,03/31/2019,Garage,DILIGENT PARKING LLC,,150,W 68TH ST,,NEW YORK,NY,10023,2126869800,Manhattan
40.7697707,-73.9549916,"Vehicle Spaces: 69, Bicycle Spaces: 6",0811933-DCA,Business,03/31/2019,Garage,CENTURY PARKING LLC,CENTRY PARKING LLC,330,E 75TH ST,,NEW YORK,NY,10021,2126869800,Manhattan
40.7406128,-73.9890735,"Vehicle Spaces: 86, Bicycle Spaces: 8",0801652-DCA,Business,03/31/2019,Parking Lot,PROUD PARKING LLC,,5,E 22ND ST,,NEW YORK,NY,10010,2126869800,Manhattan
40.746478,-73.97524,"Vehicle Spaces: 35, Bicycle Spaces:",0800698-DCA,Business,03/31/2019,Parking Lot,245 EAST 36TH STREET GARAGE CORP.,,237,E 36TH ST,,NEW YORK,NY,10016,2126880700,Manhattan
40.7148382,-73.8310864,"Vehicle Spaces: 582, Bicycle Spaces: 23",0800489-DCA,Business,03/31/2019,Garage,"MUSS, HYMAN - ET AL",C E TOWERS CO,11835,QUEENS BLVD,,FOREST HILLS,NY,11375,7182633800,Queens
40.7708808,-73.94867,"Vehicle Spaces: 125, Bicycle Spaces: 12",0789927-DCA,Business,03/31/2019,Garage,SUPERIOR PARKING LLC,,515,E 79TH ST,,NEW YORK,NY,10075,2126869800,Manhattan
40.7854225,-73.9802367,"Vehicle Spaces: 83, Bicycle Spaces: 8",0788455-DCA,Business,03/31/2019,Garage,ULTRA-PARK LLC,,424,W END AVE,,NEW YORK,NY,10024,2128749633,Manhattan
40.743009,-73.9806384,"Vehicle Spaces: 123, Bicycle Spaces: 12",0782517-DCA,Business,03/31/2019,Garage,EXCELLENT PARKING LLC,,153,E 29TH ST,,NEW YORK,NY,10016,2126869800,Manhattan
40.7643264,-73.9924988,"Vehicle Spaces: 181, Bicycle Spaces: 18",0780839-DCA,Business,03/31/2019,Garage,PRIMARY PARKING LLC,,721,10TH AVE,,NEW YORK,NY,10019,2126869800,Manhattan
40.7841639,-73.9503375,"Vehicle Spaces: 112, Bicycle Spaces: 11",0769326-DCA,Business,03/31/2019,Parking Lot,GALLANT PARKING LLC,,182-184,E 95TH ST,,NEW YORK,NY,10128,2126869800,Manhattan
40.7830574,-73.9716098,"Vehicle Spaces: 58, Bicycle Spaces: 5",0766695-DCA,Business,03/31/2019,Garage,CLICK PARKING CORP.,,225,CENTRAL PARK W,,NEW YORK,NY,10024,212-308-5959,Manhattan
40.7749268,-73.9876592,"Vehicle Spaces: 106, Bicycle Spaces: 10",0761016-DCA,Business,03/31/2019,Garage,64TH WEST END PARKING LLC,,110,W END AVE,,NEW YORK,NY,10023,2126869800,Manhattan
40.7943448,-73.9497592,"Vehicle Spaces: 1000, Bicycle Spaces: 28",0760802-DCA,Business,07/06/2018,Garage,MERIT PARKING LLC,,12,E 107TH ST,,NEW YORK,NY,10029,2126869800,Manhattan
40.7480839,-73.9767947,"Vehicle Spaces: 300, Bicycle Spaces: 21",0731394-DCA,Business,03/31/2019,Garage and Parking Lot,M H M PARKING LLC,,560,3RD AVE,,NEW YORK,NY,10016,2126869800,Manhattan
40.7762158,-73.9607734,"Vehicle Spaces: 61, Bicycle Spaces: 6",0699244-DCA,Business,03/31/2019,Garage,79TH STREET PARKING LLC,,900,PARK AVE,,NEW YORK,NY,10075,2126869800,Manhattan
40.7578772,-73.9862341,"Vehicle Spaces: 225, Bicycle Spaces: 20",0694550-DCA,Business,03/31/2019,Garage,ASTOR PARKING LLC,,1511,BROADWAY,,NEW YORK,NY,10036,2126869800,Manhattan
40.7675588,-73.9570198,"Vehicle Spaces: 54, Bicycle Spaces: 5",0469813-DCA,Business,03/31/2019,Garage,EAST 71ST STREET GARAGE CORP.,MUTUAL PARKING,135,E 71ST ST,,NEW YORK,NY,10021,2128799451,Manhattan
40.7687105,-73.9571902,"Vehicle Spaces: 60, Bicycle Spaces: 6",0469761-DCA,Business,03/31/2019,Garage,INTEGRITY PARKING LLC,,315,E 72ND ST,,NEW YORK,NY,10021,2126869800,Manhattan
40.7640866,-73.9651703,"Vehicle Spaces: 56, Bicycle Spaces: 5",0469741-DCA,Business,03/31/2019,Garage,CAPITAL PARKING LLC,,166,E 63RD ST,,NEW YORK,NY,10065,2126869800,Manhattan
40.7342469,-73.9868079,"Vehicle Spaces: 55, Bicycle Spaces: 5",0469552-DCA,Business,03/31/2019,Garage,CONSOLIDATED PARKING LLC,,146,3RD AVE,,NEW YORK,NY,10003,2124759159,Manhattan
40.7709936,-73.9571969,"Vehicle Spaces: 70, Bicycle Spaces: 7",0469373-DCA,Business,03/31/2019,Garage and Parking Lot,EQUITY PARKING LLC,CDIAZ@ICONPARKING.COM,1441,2ND AVE,,NEW YORK,NY,10021,2126869800,Manhattan
40.7393757,-73.9878881,"Vehicle Spaces: 175, Bicycle Spaces: 17",0469247-DCA,Business,07/06/2018,Garage,UNIQUE PARKING LLC,,41,E 21ST ST,,NEW YORK,NY,10010,2126869800,Manhattan
40.7504872,-73.9806266,"Vehicle Spaces: 80, Bicycle Spaces: 8",0429844-DCA,Business,03/31/2019,Garage,AFFILIATED PARKING LLC,,247,MADISON AVE,,NEW YORK,NY,10016,2126869800,Manhattan
40.7720183,-73.9465729,"Vehicle Spaces: 70, Bicycle Spaces: 7",0429690-DCA,Business,03/31/2019,Garage,"MUTUAL PARKING, INC.",,605,E 82ND ST,,NEW YORK,NY,10028,2128887400,Manhattan
40.771989,-73.9462735,"Vehicle Spaces: 93, Bicycle Spaces: 9",0429675-DCA,Business,03/31/2019,Garage,INTERTOWN PARKING CORP.,,55,E END AVE,,NEW YORK,NY,10028,2127367171,Manhattan
40.7506063,-73.9815547,"Vehicle Spaces: 155, Bicycle Spaces: 15",0429658-DCA,Business,07/06/2018,Garage,REGAL PARKING LLC,,250,MADISON AVE,,NEW YORK,NY,10016,2126869800,Manhattan
40.7818052,-73.9595803,"Vehicle Spaces: 55, Bicycle Spaces: 5",0429461-DCA,Business,03/31/2019,Garage,1056 5TH AVE. PARKING LLC,,1056,5TH AVE,,NEW YORK,NY,10028,2126869800,Manhattan
40.800976,-73.962385,"Vehicle Spaces: 125, Bicycle Spaces: 13",0427913-DCA,Business,03/31/2019,Garage,CA-LI AUTOMATIC TRANSMISSION CORP.,A & S PARKING,103,W 108TH ST,,NEW YORK,NY,10025,2128640137,Manhattan
40.748885,-74.00362,"Vehicle Spaces: 120, Bicycle Spaces: 12",0427868-DCA,Business,07/06/2018,Garage,249 PARKING CORP.,,249,10TH AVE,,NEW YORK,NY,10001,2126457548,Manhattan
40.7800112,-73.9541371,"Vehicle Spaces: 175, Bicycle Spaces: 17",0427311-DCA,Business,07/06/2018,Garage,SCR PARKING CORP.,,169,E 87TH ST,,NEW YORK,NY,10128,2122493344,Manhattan
40.7831062,-73.947112,"Vehicle Spaces: 180, Bicycle Spaces: 18",0427239-DCA,Business,03/31/2019,Garage,9495 PARKING CORP.,,1832,2ND AVE,,NEW YORK,NY,10128,2122893800,Manhattan
40.7577622,-73.9882233,"Vehicle Spaces: 225, Bicycle Spaces: 20",0427125-DCA,Business,07/06/2018,Garage,ADVANCE PARKING LLC,,249,W 43RD ST,,NEW YORK,NY,10036,2122218902,Manhattan
40.770034,-73.9522999,"Vehicle Spaces: 133, Bicycle Spaces: 13",0427101-DCA,Business,03/31/2019,Garage and Parking Lot,S.T.A. PARKING CORP.,,433,E 76TH ST,,NEW YORK,NY,10021,2127378850,Manhattan
40.7033295,-74.0137569,"Vehicle Spaces: 150, Bicycle Spaces: 15",0369956-DCA,Business,03/31/2019,Garage and Parking Lot,STATE-PEARL GARAGE INC.,,1,BATTERY PARK PLZ,,NEW YORK,NY,10004,2124072516,Manhattan
40.7468689,-73.979697,"Vehicle Spaces: 85, Bicycle Spaces: 8",0369933-DCA,Business,03/31/2019,Garage,ZEPHYR PARKING LLC,,132,E 35TH ST,,NEW YORK,NY,10016,2126869800,Manhattan
40.7577378,-73.9723024,"Vehicle Spaces: 150, Bicycle Spaces: 15",0369823-DCA,Business,03/31/2019,Garage,PARKLEX GARAGE INC.,,345,PARK AVE,,NEW YORK,NY,10154,2124072516,Manhattan
40.7635167,-73.9823021,"Vehicle Spaces: 122, Bicycle Spaces: 12",0369777-DCA,Business,03/31/2019,Garage,COMMAND PARKING LLC,,1700,BROADWAY,,NEW YORK,NY,10019,212-686-9800,Manhattan
40.7608251,-73.9862213,"Vehicle Spaces: 94, Bicycle Spaces: 9",0369221-DCA,Business,03/31/2019,Garage,PORT PARKING LLC,,235,W 48TH ST,,NEW YORK,NY,10036,2126869800,Manhattan
40.7522204,-73.9715071,"Vehicle Spaces: 90, Bicycle Spaces: 9",0369201-DCA,Business,03/31/2019,Garage and Parking Lot,VALOR PARKING LLC,,235,E 45TH ST,,NEW YORK,NY,10017,212-686-9800,Manhattan
40.737269,-73.9961322,"Vehicle Spaces: 129, Bicycle Spaces: 12",0369041-DCA,Business,07/06/2018,Garage,UNIVERSAL PARKING LLC,,55,W 14TH ST,,NEW YORK,NY,10011,212-686-9800,Manhattan
40.771819,-73.9488458,"Vehicle Spaces: 50, Bicycle Spaces:",0368933-DCA,Business,03/31/2019,Garage,"BRICIN PARKING, CORP.",,511,E 80TH ST,,NEW YORK,NY,10075,2126500141,Manhattan
40.7760824,-73.9828368,"Vehicle Spaces: 271, Bicycle Spaces: 20",0368822-DCA,Business,03/31/2019,Garage,OMNI PARKING LLC,,143,W 68TH ST,,NEW YORK,NY,10023,2126869800,Manhattan
40.6955289,-73.9920708,"Vehicle Spaces: 50, Bicycle Spaces:",0368732-DCA,Business,03/31/2019,Garage,MANHATTAN PARKING-BORO CORP.,,40,CLINTON ST,,BROOKLYN,NY,11201,2124903460,Brooklyn
40.7335691,-73.9895484,"Vehicle Spaces: 46, Bicycle Spaces:",0368705-DCA,Business,03/31/2019,Garage,AMBER PARK LLC,,101,E 13TH ST,,NEW YORK,NY,10003,2126869800,Manhattan
40.7527987,-73.9747879,"Vehicle Spaces: 40, Bicycle Spaces:",0368594-DCA,Business,03/31/2019,Garage,MANHATTAN PARKING SYSTEM-PARK AVE. CORP.,,277,PARK AVE,,NEW YORK,NY,10172,2127536116,Manhattan
40.7377041,-73.9939815,"Vehicle Spaces: 99, Bicycle Spaces: 9",0368546-DCA,Business,03/31/2019,Garage,CREATIVE PARKING LLC,,16,W 16TH ST,,NEW YORK,NY,10011,2122429635,Manhattan
40.7318791,-73.983227,"Vehicle Spaces: 44, Bicycle Spaces:",0368506-DCA,Business,03/31/2019,Garage,GEMA PARKING CORP.,,333,E 14TH ST,,NEW YORK,NY,10003,2124774043,Manhattan
40.7547318,-73.9873411,"Vehicle Spaces: 150, Bicycle Spaces: 15",0368502-DCA,Business,03/31/2019,Garage,GLOBAL PARKING LLC,,143,W 40TH ST,,NEW YORK,NY,10018,2126869800,Manhattan
40.7748749,-73.9840642,"Vehicle Spaces: 77, Bicycle Spaces: 7",0368337-DCA,Business,03/31/2019,Garage,165 WEST 66TH STREET PARKING LLC,,165,W 66TH ST,,NEW YORK,NY,10023,212-686-9800,Manhattan
40.7682663,-73.9874155,"Vehicle Spaces: 378, Bicycle Spaces: 21",0368300-DCA,Business,03/31/2019,Garage,APEX PARKING LLC,,440,W 57TH ST,,NEW YORK,NY,10019,2126869800,Manhattan
40.7635924,-73.9772221,"Vehicle Spaces: 80, Bicycle Spaces: 8",0368238-DCA,Business,03/31/2019,Garage,NEW YORK PARKING 56TH ST. CORP,,65,W 56TH ST,,NEW YORK,NY,10019,212-249-3349,Manhattan
40.7627617,-73.9826663,"Vehicle Spaces: 440, Bicycle Spaces: 22",0368219-DCA,Business,03/31/2019,Garage and Parking Lot,CIRCLE PARKING LLC,,200,W 52ND ST,,NEW YORK,NY,10019,2126869800,Manhattan
40.7628216,-73.960451,"Vehicle Spaces: 69, Bicycle Spaces: 6",0368199-DCA,Business,03/31/2019,Garage,"MUTUAL PARKING, INC.",,61,E END AVE,,NEW YORK,NY,10028,2128887400,Manhattan
40.7688767,-73.9873098,"Vehicle Spaces: 55, Bicycle Spaces: 5",0368157-DCA,Business,03/31/2019,Garage,EFFECTIVE PARKING LLC,,435,W 57TH ST,,NEW YORK,NY,10019,2126869800,Manhattan
40.7646022,-73.9693688,"Vehicle Spaces: 129, Bicycle Spaces: 12",0367984-DCA,Business,03/31/2019,Garage,DISTINCTIVE PARKING LLC,DISTINCTIVE LLC,35,E 61ST ST,,NEW YORK,NY,10065,212-686-9800,Manhattan
40.7612324,-73.986542,"Vehicle Spaces: 250, Bicycle Spaces: 20",0367917-DCA,Business,07/06/2018,Garage,ZENITH PARKING LLC,254 254 W 49 STREET,790,8TH AVE,,NEW YORK,NY,10019,212-686-9800,Manhattan
40.7624302,-73.9809692,"Vehicle Spaces: 260, Bicycle Spaces: 20",0367816-DCA,Business,07/06/2018,Garage,"PARK-SERV, INC.",,140-166,W 53RD ST,,NEW YORK,NY,10019,2126869800,
40.7717341,-73.9595938,"Vehicle Spaces: 27, Bicycle Spaces:",0367613-DCA,Business,03/31/2019,Garage and Parking Lot,THE BERGER'S PARKING CORPORATION,196 GARAGE,196,E 75TH ST,,NEW YORK,NY,10021,2125358291,Manhattan
40.7552855,-73.9656021,"Vehicle Spaces: 80, Bicycle Spaces: 8",0367606-DCA,Business,03/31/2019,Garage,SUPPORT PARKING LLC,,350,E 52ND ST,,NEW YORK,NY,10022,2126869800,Manhattan
40.766561,-73.96291,"Vehicle Spaces: 106, Bicycle Spaces: 10",0367518-DCA,Business,03/31/2019,Garage,MANHATTAN PARKING SYSTEM - WEST 58TH. ST. CORP.,,200,E 67TH ST,,NEW YORK,NY,10065,212-308-5959,Manhattan
40.7678724,-73.9586373,"Vehicle Spaces: 57, Bicycle Spaces: 5",0367503-DCA,Business,03/31/2019,Garage,RAINBOW PARKING CORP.,,300,E 71ST ST,,NEW YORK,NY,10021,212-308-5959,Manhattan
40.769551,-73.965497,"Vehicle Spaces: 51, Bicycle Spaces: 5",0367318-DCA,Business,03/31/2019,Garage,"ALMAR GARAGE, INC.",,700,PARK AVE,,NEW YORK,NY,10021,2127444750,Manhattan
40.755864,-73.9684704,"Vehicle Spaces: 54, Bicycle Spaces: 5",0367195-DCA,Business,03/31/2019,Garage,NEW YORK PARKING 51ST STREET CORP.,,251,E 51ST ST,,NEW YORK,NY,10022,212-308-5959,Manhattan
